id,formula,bandgap,formation_energy,density,volume,n_elements,energy_per_volume,is_binary,is_ternary,bg_category
mp-27643,K3MoCl6,1.6993,-1.7960765828749992,2.550252461066767,1109.3982917843289,3,-0.001618964619087554,0,1,medium
mp-553896,K3MoF6,3.352999999999999,-2.927756605174998,2.988467193859685,181.8224497256326,3,-0.016102283351659488,0,1,wide
mp-1110957,K3MoI6,1.4013,-1.091496250175,3.479665456237671,465.1205361935819,3,-0.0023466954590040338,0,1,medium
mp-1079248,K3NaH4,2.2279,-0.254406599531249,1.422079645219898,168.51592635980646,3,-0.001509688757773869,0,1,medium
mp-1223561,K3NaS2,1.9482,-1.167694279479166,2.048204169476615,165.7249551504901,3,-0.00704597734492561,0,1,medium
mp-680410,K3Nb2S11,1.3870999999999991,-1.169109509953124,2.4048710825150432,1811.3555535003893,3,-0.0006454334753294876,0,1,medium
mp-28428,K3Nb2Se11,1.0744,-1.068875031408202,3.954864943224108,1967.804160630277,3,-0.0005431816096302222,0,1,medium
mp-650928,K3Nb7O19,2.1521,-2.964123697560344,3.912657118245457,1819.2040557304367,3,-0.0016293519620426558,0,1,medium
mp-758004,K3Nb7O19,2.1187,-2.963487972818965,3.956742608769294,899.4673652033002,3,-0.0032947142803220536,0,1,medium
mp-14175,K3NbO8,2.3512,-1.685816469312499,3.103214612560229,180.96990938157543,3,-0.009315451806730761,0,1,medium
mp-18383,K3NbS4,2.4051,-1.470959260843749,2.360180937792134,952.5171040440632,3,-0.0015442864538584733,0,1,medium
mp-17283,K3NbSe4,1.8918,-1.347845455453125,3.293921089089185,1060.7565542206808,3,-0.0012706454182065962,0,1,medium
mp-1110956,K3NdI6,3.1592,-1.598685918924999,3.1418593576716862,540.6579440377257,3,-0.002956926715967105,0,1,wide
mp-1102898,K3NiO2,1.599899999999999,-1.123470392791666,2.624834083751764,263.15621778668066,3,-0.004269214697797383,0,1,medium
mp-505153,K3NiO2,1.632,-1.123636315708332,2.6421329570436303,522.866502956441,3,-0.0021489927340056438,0,1,medium
mp-2902968,K3OsF6,0.9975,-2.370667423125002,2.653084162264685,263.8222581316435,3,-0.008985850700823254,0,1,narrow
mp-1568,K3P11,1.9674,-0.374327798856292,1.954990444712359,1556.0942020279083,2,-0.00024055600128094207,1,0,medium
mp-1211896,K3PF6,3.4901,-2.644657898639285,1.568756878851494,277.60289422415144,3,-0.009526766304186463,0,1,wide
mp-17989,K3PS4,2.9158,-1.240701872986606,2.111906934700193,869.7100023506727,3,-0.0014265696262354207,0,1,wide
mp-29947,K3PSe16,1.1164,-0.342337343694642,4.068849530456656,1152.2001603830297,3,-0.00029711620902815854,0,1,medium
mp-31313,K3PSe4,1.6858,-1.098334637595981,3.094826013988132,996.0761101466044,3,-0.0011026613593155307,0,1,medium
mp-1110955,K3PrI6,3.174,-1.596160248341666,3.108092661565684,544.7502975940359,3,-0.002930076872635638,0,1,wide
mp-28837,K3RhCl6,1.6737000000000002,-1.648462980124999,2.7182789990309,1057.8427249097742,3,-0.0015583252040284156,0,1,medium
mp-1111856,K3RhF6,2.1828,-2.597276491174997,3.23391367209148,171.59917278242028,3,-0.015135716851433905,0,1,medium
mp-1211838,K3RhF6,2.0571,-2.574061790175,2.08465651024486,266.20064660699194,3,-0.00966963011917564,0,1,medium
mp-1236924,K3RhF6,2.0825,-2.573321226174999,2.040282538501359,271.99022709289704,3,-0.009461079736868975,0,1,medium
mp-1211900,K3SI,1.0356,-1.2298972198499991,1.975301449046469,1393.4514531422635,3,-0.0008826265293107658,0,1,medium
mp-2912506,K3SI,1.3709,-1.282100471979166,1.939071695053951,1419.486799579754,3,-0.0009032140857940617,0,1,medium
mp-10159,K3Sb,0.6773,-0.5330957603125,2.626914933530525,151.11262090952042,2,-0.0035278043429059066,1,0,narrow
mp-9273,K3Sb2Au3,1.1046,-0.5525112789062511,6.45996881931884,244.6388410500105,3,-0.0022584773396359553,0,1,medium
mp-12156,K3Sb5O14,1.352199999999999,-1.972148698374999,4.709473580725377,1339.9847969048485,3,-0.0014717694580791874,0,1,medium
mp-557989,K3Sb5O14,1.3527,-1.972047363829544,4.706793419683795,1340.7478163809014,3,-0.001470856293581531,0,1,medium
mp-1110924,K3SbBr6,2.96,-1.5592419551749992,2.8551759092173583,417.859466425951,3,-0.003731498459306325,0,1,wide
mp-1110880,K3SbCl6,3.3878,-1.639418502624997,2.100483623374003,357.1494399352429,3,-0.004590287200008631,0,1,wide
mp-1110954,K3SbI6,2.3534,-1.1582172141749991,3.215245240165076,516.7067695880849,3,-0.00224153675226342,0,1,medium
mp-17250,K3SbO3,3.2348,-1.815630643464284,3.254670696551955,585.8201112752612,3,-0.003099297221995111,0,1,wide
mp-10543,K3SbO4,1.8402,-1.8774047527187496,3.878820872837897,259.4760273694275,3,-0.007235368799776656,0,1,medium
mp-1194266,K3SbS3,2.6955,-1.151684633526786,2.603468961599469,855.3135285803156,3,-0.0013465058075702362,0,1,wide
mp-9781,K3SbS4,2.1851,-1.0566366803125,2.5819305051893613,472.4687515549832,3,-0.002236416010233292,0,1,medium
mp-9911,K3SbS4,2.1341,-1.048668195312499,2.614657634070018,233.2774789504004,3,-0.004495368348589996,0,1,medium
mp-17538,K3SbSe3,2.3079,-1.154353655540177,3.319505607226225,952.3207225653646,3,-0.0012121479961399722,0,1,medium
mp-8704,K3SbSe4,1.4318,-1.086499508265623,3.525553037211479,522.712124640676,3,-0.002078581033513441,0,1,medium
mp-5626,K3SbTe3,1.7167,-0.955001040607142,3.5978188156901982,1148.0448661876726,3,-0.0008318499291568858,0,1,medium
mp-1110923,K3ScBr6,3.2185,-2.021211225675001,2.879186736883044,370.0788419624111,3,-0.0054615692563161865,0,1,wide
mp-1111693,K3ScI6,2.3346,-1.535936776674999,3.172691563024837,483.4389862398897,3,-0.0031771057370057532,0,1,medium
mp-1247442,K3Si3N5,2.2395,-0.8063378915227291,2.905107885166075,310.47200598051006,3,-0.002597135574191984,0,1,medium
mp-7657,K3SiTe3,1.7179,-0.9843654023214292,3.319625585658412,528.4115125522255,3,-0.0018628765250911135,0,1,medium
mp-541875,K3SnSe3,1.627599999999999,-1.194529416611607,3.315836380703758,947.2648952462156,3,-0.0012610299638530589,0,1,medium
mp-540619,K3SnTe3,1.2441,-1.00247924453571,3.582273584643188,1147.3715636443833,3,-0.0008737180494098586,0,1,medium
mp-558967,K3Ta2S11,1.792,-1.19162018118229,3.3733437881811392,1638.0326879170475,3,-0.0007274703307035809,0,1,medium
mp-680400,K3Ta2S11,1.761299999999999,-1.190392673526041,3.241318735278296,1704.7528626178753,3,-0.0006982787356626193,0,1,medium
mp-4690,K3TaO8,3.04,-1.7564790782569442,3.927424982251117,180.21599919980704,3,-0.009746521319172781,0,1,wide
mp-18148,K3TaS4,2.8164,-1.513084057697914,2.986233383714418,948.6526164577024,3,-0.001594982221572124,0,1,wide
mp-1111161,K3TlBr6,1.3981,-1.496799403508333,3.251671389060425,409.1008408520601,3,-0.0036587541604433138,0,1,medium
mp-1111328,K3TlCl6,2.1466,-1.762459037508333,2.562109568088788,346.3496558441622,3,-0.005088669810318334,0,1,medium
mp-1111318,K3TlI6,0.534799999999999,-1.099529568508333,3.49997541516976,513.8716663966451,3,-0.0021396968161689475,0,1,narrow
mp-13897,K3UF7,0.5994,-3.5025280962954533,3.988663008124932,813.1669195043585,3,-0.0043072683016056705,0,1,narrow
mp-18761,K3V3O8,1.8564,-2.428991238339287,3.25458775777374,406.2479770009577,3,-0.005979085129902224,0,1,medium
mp-27704,K3V5O14,2.2837,-2.402736184170454,3.030567025682187,326.5630860734463,3,-0.0073576478378516484,0,1,medium
mp-734854,K3VO5,0.6883,-1.891557204222221,2.459399081000915,1340.819427051875,3,-0.0014107471640542083,0,1,narrow
mp-1211704,K3VO8,1.495299999999999,-1.285597515979166,2.721298460386604,180.76082124837623,3,-0.007112146908276533,0,1,medium
mp-3529,K3VS4,1.582999999999999,-1.415487692093748,2.208309268148548,891.8023619382668,3,-0.0015872212863591096,0,1,medium
mp-1147776,K3VSe4,1.0092,-1.180764797640624,2.522687769368176,318.639422277935,3,-0.0037056456768575713,0,1,medium
mp-27506,K3W2Cl9,1.3375,-1.476615365267859,3.594749129905143,742.8388147682439,3,-0.001987800497108574,0,1,medium
mp-1029938,K3W2N5,2.1512,-0.659837185674999,4.534523089694576,812.9746941508988,3,-0.0008116331177616269,0,1,medium
mp-555403,K3WF6,2.8446,-2.8451750771749973,3.744895271921797,184.0723865457111,3,-0.015456827232847598,0,1,wide
mp-1110953,K3YI6,3.1873,-1.598888931174999,3.117852531012228,515.3493842066273,3,-0.003102533892878255,0,1,wide
mp-1246132,K3YN2,0.7430999999999991,-0.285706873347222,2.968465694981232,1048.1421339867532,3,-0.0002725840934000969,0,1,narrow
mp-643270,K3ZnH5,3.4448,-0.31892401,2.012493124834531,309.8202706454032,3,-0.0010293839371311383,0,1,wide
mp-1332293,K4(BSe)9,2.1812,-0.563574914133048,2.909719023943086,3301.991590467009,3,-0.0001706772711838858,0,1,medium
mp-680747,K4(BSe)9,2.3306,-0.566406142996684,2.986740939984609,3216.840007466953,3,-0.00017607532288890272,0,1,medium
mp-1104174,K4(NiO2)3,0.691299999999999,-1.255388656076921,3.368106178215289,211.2435903476467,3,-0.005942848509679794,0,1,narrow
mp-1204061,K4As2Se5,1.1592,-1.021338617338067,3.213276730520143,1449.1105832894607,3,-0.0007048037804124256,0,1,medium
mp-29341,K4Au6S5,1.5841999999999992,-0.7493380739375001,6.1721230375750125,806.318028622085,3,-0.0009293331506155731,0,1,medium
mp-28158,K4Be3O5,3.2088,-2.301597747416666,2.486656674499181,351.8221131257814,3,-0.006541935999894958,0,1,wide
mp-29584,K4BeAs2,0.8851000000000001,-0.393766191285711,2.173400992962488,240.85872224973656,3,-0.001634842980182511,0,1,narrow
mp-9872,K4BeP2,1.136099999999999,-0.360037676183672,1.672436317121159,225.73558015523977,3,-0.001594953156857558,0,1,medium
mp-29542,K4Bi2O5,2.6155,-1.687838196727276,4.7838175776775245,454.2712514118456,3,-0.003715485387819688,0,1,wide
mp-28627,K4Br2O,0.9912,-1.699231186285714,2.528464208032325,218.1688285305985,3,-0.007788606638859934,0,1,narrow
mp-545387,K4CO4,2.3359,-1.5339017637777772,2.4462742356192573,157.75490918692893,3,-0.009723321902839848,0,1,medium
mp-545630,K4CO4,1.9637,-1.533060985999999,2.38512522253752,161.7993748252223,3,-0.00947507360678019,0,1,medium
mp-546643,K4CO4,1.7898,-1.622914794888888,2.509776942671889,153.76337367877846,3,-0.0105546253054987,0,1,medium
mp-549687,K4CO4,1.4363,-1.6349203204444431,2.009237692084257,192.06874896225904,3,-0.00851216207362136,0,1,medium
mp-549869,K4CO4,2.5012,-1.62326195711111,2.52380092583494,152.90895804659002,3,-0.01061587220165686,0,1,wide
mp-550547,K4CO4,0.907999999999999,-1.5568338337777772,2.048277292094805,188.4079716041581,3,-0.008263099594579035,0,1,narrow
mp-550895,K4CO4,1.6002,-1.596738155999999,2.21479089023597,174.2429823003849,3,-0.009163859197768515,0,1,medium
mp-551561,K4CO4,2.0349,-1.629213122666665,2.442317024695922,158.01051459913867,3,-0.010310789296521575,0,1,medium
mp-551736,K4CO4,2.0072,-1.5352291971111098,2.434559753457738,158.5139856757839,3,-0.009685134031335167,0,1,medium
mp-572537,K4CO4,2.9688,-1.656851452666666,2.67318510994543,288.72805586914103,3,-0.005738449793800411,0,1,wide
mp-605843,K4CO4,2.100399999999999,-1.62671609711111,2.43942136172314,158.19807760224023,3,-0.010282780434293181,0,1,medium
mp-29585,K4CdAs2,0.6091000000000001,-0.403009840571427,2.578549294768702,269.601346866194,3,-0.0014948361544033573,0,1,narrow
mp-28302,K4CdP2,0.8246,-0.457581890136052,2.173252436454326,252.72082977316995,3,-0.001810621983738956,0,1,narrow
mp-770883,K4Co2O5,0.8574,-1.346338280818181,2.242320450105805,524.6858514515546,3,-0.0025659893002517743,0,1,narrow
mp-1228096,K4Cu4Sn7,0.7236,-0.197511601544444,4.390583922002348,5634.706449763401,3,-3.505268700426043e-05,0,1,narrow
mp-553960,K4Fe2O5,0.7339000000000001,-1.6810251503636362,3.140275304680557,368.1210813258541,3,-0.0045665006315561245,0,1,narrow
mp-30962,K4Ge9O20,3.0665,-2.17915325890909,3.847158879398164,975.599746308257,3,-0.002233655007758223,0,1,wide
mp-14411,K4GeO4,2.7733,-1.953662920722222,2.945854776662261,330.35511116971674,3,-0.0059138268326005905,0,1,wide
mp-17015,K4GeO4,2.7837,-1.9529815737777767,2.918426142964451,666.9198633518109,3,-0.002928360184029408,0,1,wide
mp-556627,K4GeS4,2.7142,-1.273913132388889,2.267570136059927,2093.163276039361,3,-0.0006086066705696081,0,1,wide
mp-568847,K4GeSe4,1.9993,-1.213493228847221,3.064977074736457,2361.605226743571,3,-0.0005138425402794831,0,1,medium
mp-581963,K4Hf3Te17,0.9878,-0.519817343750006,5.443000039945692,3491.3887053059884,3,-0.00014888555461041073,0,1,narrow
mp-974482,K4Hf5O12,3.273999999999999,-3.408737117571421,6.9320281001115545,297.2372043919613,3,-0.011468070171580476,0,1,wide
mp-1211649,K4HfO4,2.8827,-2.411071972666666,3.644073363825928,363.5256951145734,3,-0.006632466439289145,0,1,wide
mp-29484,K4HgAs2,0.6976000000000001,-0.423216713785715,3.150129680489338,267.1652035142579,3,-0.0015841011786668884,0,1,narrow
mp-8753,K4HgP2,0.9356,-0.476857046921769,2.7682754520248043,251.29393568555503,3,-0.0018976066637694826,0,1,narrow
mp-768368,K4I2O,1.017,-1.525181681999999,2.902344643035187,243.8457159501792,3,-0.006254699517918179,0,1,medium
mp-27764,K4I2O9,1.9183,-1.4201798019333332,3.60795369017063,510.1314575403216,3,-0.0027839486880125988,0,1,medium
mp-561377,K4Mn3F12,0.84,-2.979317092515415,3.252931585361219,560.6932656987487,3,-0.005313630954355269,0,1,narrow
mp-29637,K4MnBr6,2.3071,-1.786828043357366,3.180329648920842,721.3252690145288,3,-0.0024771460534004615,0,1,medium
mp-27901,K4MnCl6,2.3906,-2.001747212680248,1.938618065915828,363.2228286039854,3,-0.005511072143713503,0,1,medium
mp-1211757,K4MnO4,1.4906,-1.6976342210478932,2.796870537838209,653.8655216236589,3,-0.0025963048438956988,0,1,medium
mp-1211821,K4MoO5,3.1685,-1.995610981233334,3.119667098885092,1061.358015363006,3,-0.001880243002217112,0,1,wide
mp-705676,K4MoO8,0.569299999999999,-1.158084591461538,2.440282735076903,258.8020466888927,3,-0.004474789153633231,0,1,narrow
mp-15148,K4Nb2S11,1.4656,-1.216874983617645,2.4440822372811333,1888.550859177071,3,-0.0006443432421766463,0,1,medium
mp-560692,K4Nb6O17,2.6581,-2.9229413715370383,3.705609702472035,1767.044971879869,3,-0.0016541409064577853,0,1,wide
mp-31280,K4P21I,1.2638,-0.311674977749999,2.206373523579104,1405.4944102560933,3,-0.0002217546903606747,0,1,medium
mp-1194562,K4P4O5,2.1608,-1.785162344813186,2.013316457943095,594.3106728833775,3,-0.0030037527950696774,0,1,medium
mp-21949,K4PbO3,2.4381,-1.467546646593748,3.904665245786845,1400.3015493613402,3,-0.0010480218687632513,0,1,medium
mp-22328,K4PbO4,1.7002000000000002,-1.576035852111111,3.778624778623718,375.8146254348973,3,-0.004193652256846851,0,1,medium
mp-29696,K4Sb2O3,1.2442,-1.420519377111111,2.902709672303375,512.4690114015398,3,-0.0027719127313204075,0,1,medium
mp-757850,K4Sb2O5,2.5575,-1.853752598090911,3.506617128802745,909.0352397062592,3,-0.002039252734239349,0,1,wide
mp-18700,K4SiO4,2.9391,-2.313345275166666,2.61276948496558,631.6739469722597,3,-0.0036622458251681822,0,1,wide
mp-4971,K4Sn3Se8,1.503,-1.037990106849999,3.942709552027766,963.8012075992518,3,-0.0010769753126119706,0,1,medium
mp-570900,K4Sn9,1.2502,-0.216400631846152,3.986222084985664,2040.8299471078512,2,-0.00010603560191422256,1,0,medium
mp-14988,K4SnO3,2.302499999999999,-1.581512152843749,3.126599629574062,1372.7948845084304,3,-0.0011520382037335868,0,1,medium
mp-7258,K4SnO4,2.3423,-1.823757819333333,3.109594323601198,362.16307808486266,3,-0.005035736467056388,0,1,medium
mp-18132,K4SnSe4,1.9882,-1.2291721242638871,3.085301753198777,1272.20524698985,3,-0.0009661743866976001,0,1,medium
mp-18664,K4Ta2S11,1.7377999999999991,-1.256588606833332,3.067950369221467,942.8679924247474,3,-0.001332730156213913,0,1,medium
mp-4361,K4Ta2S11,1.7211,-1.243817459039215,3.2593850079289,1774.9803711128238,3,-0.0007007499797078904,0,1,medium
mp-1212432,K4Te8O23,1.2989,-1.629714921780952,4.658524419497223,2203.1274520033267,3,-0.000739727935530482,0,1,medium
mp-541735,K4Ti3S14,1.2102,-1.326334095190475,2.440805119309383,1018.9954711277296,3,-0.001301609411200436,0,1,medium
mp-754377,K4TiO4,3.1653,-2.295040512481481,2.510044629103216,354.93596540498146,3,-0.006466069196067079,0,1,wide
mp-756510,K4TiO4,3.1454,-2.377695598037035,2.613851769265789,340.83995279142664,3,-0.006975988520606446,0,1,wide
mp-769947,K4TiO4,3.350899999999999,-2.369755176092591,2.591977157554807,687.4328433363137,3,-0.0034472533558208714,0,1,wide
mp-8794,K4UO5,2.1712,-2.6296852469000003,4.390436852656259,358.86700687653934,3,-0.007327743137458965,0,1,medium
mp-557105,K4V2O7,3.4405,-2.371041250307691,2.718259967237271,226.192906005611,3,-0.010482385553899175,0,1,wide
mp-731715,K4V2O9,0.660799999999999,-1.8058709115999991,2.349114502495479,568.7133411698996,3,-0.003175362315019978,0,1,narrow
mp-504840,K4WO5,3.3802,-2.078901624233332,3.911293244210028,1070.4520788843113,3,-0.001942078179155938,0,1,wide
mp-571461,K4ZnAs2,0.725,-0.440942497714283,2.415627688337331,255.4746779074028,3,-0.0017259733971525088,0,1,narrow
mp-28382,K4ZnO3,1.694599999999999,-1.487419703312499,2.915887774537482,614.5834668899363,3,-0.0024202078048722975,0,1,medium
mp-11719,K4ZnP2,0.9455,-0.513500549421768,1.969465752325274,239.2412771243501,3,-0.0021463710426310196,0,1,narrow
mp-1212265,K4Zr3Te17,0.8644000000000001,-0.5456656819513951,4.977267533604199,3468.715619494439,3,-0.00015731058461083218,0,1,narrow
mp-27377,K4Zr5O12,3.19,-3.262750822809523,4.336064429583802,308.0935867095332,3,-0.010590128985338483,0,1,wide
mp-1211624,K4ZrO4,2.9118,-2.34680101211111,2.81317404618851,367.8752474144442,3,-0.006379339269508476,0,1,wide
mp-646920,K5(AsPb)3,0.843,-0.347370654659092,4.365210161880777,1585.301072595258,3,-0.00021911967427765627,0,1,narrow
mp-27674,K5As3O10,3.22,-2.011239744097223,3.155012937570474,1221.5839498881255,3,-0.001646419588503447,0,1,wide
mp-27999,K5CuSb2,0.7465,-0.483330122343749,2.907574483433628,287.0146119102435,3,-0.0016839913449943034,0,1,narrow
mp-12040,K5FeO4,2.298899999999999,-1.5476510366249991,2.600183819523264,1611.0386908788803,3,-0.0009606541701246785,0,1,medium
mp-29377,K5GaSe4,1.8932,-1.270132140687499,2.909258821677062,2653.2220231062893,3,-0.0004787131003836903,0,1,medium
mp-667326,K5InO4,2.2357,-1.562469399041666,3.100994990350771,3206.978737546148,3,-0.00048720915444459893,0,1,medium
mp-1194679,K5Mn3O6,0.813299999999999,-1.710143263038793,2.89762644928567,1045.9696838747068,3,-0.0016349835845181583,0,1,narrow
mp-16989,K5SnAs3,0.5222,-0.420843784305555,3.045362204158589,1175.5246656817694,3,-0.0003580050649651644,0,1,narrow
mp-5367,K5SnSb3,0.700499999999999,-0.471469955694443,3.139833327530426,1437.4082418819528,3,-0.0003280000364246989,0,1,narrow
mp-14439,K5TlO4,1.7631,-1.393179652208333,3.50156277103692,1759.850198291659,3,-0.0007916467285458363,0,1,medium
mp-28280,K5V3O10,3.0732,-2.394195213819444,2.715636352663979,1243.271930890796,3,-0.0019257212797396776,0,1,wide
mp-769176,K5YO4,2.1088,-1.971909510124998,2.6450653306309952,1749.7440789279674,3,-0.0011269702431758745,0,1,medium
mp-769262,K5YO4,2.5713,-1.961183862124999,2.576640156036605,1796.2102274181425,3,-0.001091845393255548,0,1,wide
mp-863387,K6Al32O51,2.822399999999999,-3.249958889983145,3.283018831231201,968.078321286074,3,-0.0033571239211984782,0,1,wide
mp-17161,K6CdO4,1.5819,-1.336884909863634,3.163811940696736,431.4282342330357,3,-0.00309874227921188,0,1,medium
mp-17698,K6CdTe4,1.6614,-1.108454179560604,3.179069555400297,895.7007698781348,3,-0.0012375273270239743,0,1,medium
mp-2757937,K6Co2O5,0.8817,-1.317913280865384,2.828713607355952,507.7257836236153,3,-0.002595718640600637,0,1,narrow
mp-510366,K6Co2O5,0.6965999999999991,-1.405986150653846,2.707276239869873,530.5002909531748,3,-0.002650302317700231,0,1,narrow
mp-19141,K6Co2O7,0.8768,-1.528302706566668,2.833794260427416,544.3166321035511,3,-0.002807745742878426,0,1,narrow
mp-755102,K6Cr2O9,0.522899999999999,-1.575412637558823,2.490032791345724,321.81796951112574,3,-0.00489535323323317,0,1,narrow
mp-36915,K6Fe2O5,1.458899999999999,-0.8433344952692301,2.740640997486719,258.27873122906715,3,-0.0032652107715415313,0,1,medium
mp-5116,K6Ge2O7,3.0827,-2.025533711233332,2.847364374872533,573.6968907277368,3,-0.0035306687973573198,0,1,wide
mp-5114,K6HgS4,1.7161,-1.137613183727271,2.7947543940042223,669.5499265227218,3,-0.0016990714787102064,0,1,medium
mp-1191206,K6HgSe4,1.384599999999999,-1.162699560943181,3.3406547507426563,746.6187383852689,3,-0.0015572868736964472,0,1,medium
mp-1224505,K6InP3,0.748699999999999,-0.315470439909522,2.240062563414249,655.7894762340537,3,-0.0004810544410092507,0,1,narrow
mp-675132,K6InP3,0.9843,-0.312154144909522,2.181792741604412,673.3038510856376,3,-0.0004636155643639993,0,1,narrow
mp-12171,K6MgO4,1.6783,-1.5719714466818182,2.634295751358229,407.07308147293975,3,-0.0038616443047372446,0,1,medium
mp-18244,K6MnS4,1.2969,-1.314099447566614,2.142181856255185,647.706949946721,3,-0.0020288487682194995,0,1,medium
mp-18481,K6MnSe4,1.232,-1.20423373961873,2.772880207950865,725.04896057433,3,-0.0016608998910429792,0,1,medium
mp-18246,K6MnTe4,1.4227,-1.186450946543885,3.023228571923615,878.7370226780262,3,-0.0013501774887418245,0,1,medium
mp-559753,K6Mo10O33,3.0507,-2.073007344969387,3.558096533850658,1607.2630010511216,3,-0.0012897748181932122,0,1,wide
mp-1245841,K6MoN4,0.8855000000000001,-0.161045389863636,2.802803874185423,458.03585592561103,3,-0.0003515999627107603,0,1,narrow
mp-560348,K6Nb4S25,1.5418,-1.105550554099999,2.398945560451486,3898.002338085023,3,-0.0002836197770581955,0,1,medium
mp-505187,K6Pb2O5,2.1249,-1.5069978645000002,4.087910677391129,592.2394866065221,3,-0.0025445751230384174,0,1,medium
mp-570241,K6PdSe20,0.9558,-0.488699828254629,3.589007431812689,3553.7216899634263,3,-0.00013751775487507535,0,1,narrow
mp-559613,K6Se2O9,1.6318,-1.7229617032757352,3.108490370367237,1146.3912181880664,3,-0.001502943912985455,0,1,medium
mp-1120789,K6Sn2S7,2.0416,-1.224611323566665,2.419281403682395,1912.1496278216048,3,-0.0006404369750926813,0,1,medium
mp-29386,K6Sn2Se7,1.9105,-1.186122996410416,3.185449884148001,4273.440619052339,3,-0.00027755691540963686,0,1,medium
mp-28728,K6Sn3As5,0.7018999999999991,-0.420795158821425,3.640588293417149,1761.2148309914471,3,-0.00023892324287579683,0,1,narrow
mp-5455,K6Ti2O7,3.4474,-2.5439347390111102,2.555254642089724,574.8851512679064,3,-0.004425118188216333,0,1,wide
mp-560228,K6Ti2O7,3.4554,-2.543623140011111,2.461503217899429,596.7808373207616,3,-0.0042622399731041425,0,1,wide
mp-674522,K6U4O15,1.4058,-3.071882489539998,5.103920424582176,1392.5090779563343,3,-0.002206005359798685,0,1,medium
mp-1246724,K6WN4,0.8245,-0.216613891227273,3.432947259646732,458.99552781785735,3,-0.000471930287114326,0,1,narrow
mp-1147618,K6ZnS4,1.9713999999999992,-1.266701478522727,2.243151334550573,634.0548290806395,3,-0.001997779088536249,0,1,medium
mp-1147626,K6ZnSe4,1.6517,-1.239638240715908,2.875658265994797,711.2280330530166,3,-0.0017429546968145198,0,1,medium
mp-3949,K7LiSi8,1.7232999999999992,-0.058595948692708,1.719481549525758,1951.965448297316,3,-3.0018947693885044e-05,0,1,medium
mp-1211990,K7NaGe8,1.3336,-0.206172979351831,2.683571819704141,2172.6530943798325,3,-9.489456917220442e-05,0,1,medium
mp-18361,K7NbAs4,1.1294,-0.447438780479166,2.824166377028373,783.5129258445322,3,-0.0005710675162083396,0,1,medium
mp-18073,K7TaAs4,1.0407,-0.445258196090277,3.20545600208696,781.5311019618915,3,-0.0005697254977729451,0,1,medium
mp-778430,K8Al2O7,2.4561,-2.046208308411764,2.537751505121583,1253.038737853506,3,-0.0016329968472618668,0,1,medium
mp-1223602,K8CaTe6,0.605399999999999,-1.244632171083335,3.197133269693537,580.912234221427,3,-0.002142547699570254,0,1,narrow
mp-2764696,K8CaTe6,0.615,-1.254875717333332,3.262227690514882,569.3207240565712,3,-0.0022041630741842446,0,1,narrow
mp-1223570,K8SrTe6,0.6937,-1.259191507333334,3.35572549037646,576.9837803057051,3,-0.00218236898559986,0,1,narrow
mp-676737,K9(NbAs3)2,0.607,-0.463935635897059,2.903763668106935,1129.106420567207,3,-0.000410887430490388,0,1,narrow
mp-559498,K9Bi5O13,1.1152,-1.680508649638889,4.665219534920951,2284.821142292098,3,-0.0007355099349059017,0,1,medium
mp-1199147,K9Fe2O7,2.0603,-1.497201387791666,2.766112393039059,1382.0946729968962,3,-0.0010832842474858655,0,1,medium
mp-14889,K9Fe2S7,0.748799999999999,-1.158905878347221,2.256855176183103,2024.9419774703072,3,-0.0005723155978004879,0,1,narrow
mp-568644,K9InSe7,1.8956,-1.232797414754288,2.8908144737733963,2342.303505239119,3,-0.0005263183921284509,0,1,medium
mp-13749,K9Ni2O7,0.5044000000000001,-1.292816609597221,2.883748767697042,1338.8365458173014,3,-0.0009656269196087806,0,1,narrow
mp-863710,KAcTe2,0.8620999999999991,-1.579242447812504,6.249777281369325,138.50672648490055,3,-0.011401918794064249,0,1,narrow
mp-18577,KAg3S2,1.336599999999999,-0.490085054293977,4.7712093399252815,594.2080138211021,3,-0.0008247701863568717,0,1,medium
mp-28468,KAg5S3,0.6972,-0.399625676168981,5.5112885111143175,1219.5949552187485,3,-0.0003276708176423241,0,1,narrow
mp-10102,KAgC2,2.476899999999999,0.351638025203126,2.825296529176975,100.49638504621144,3,0.0034990116812801935,0,1,medium
mp-7387,KAgF4,1.459,-2.027953733152777,3.792977087687259,195.2207825350668,3,-0.010388001250781294,0,1,medium
mp-3074,KAgO,1.4858,-1.027251272138884,4.099159386853135,264.0651098774407,3,-0.00389014388389158,0,1,medium
mp-996966,KAgO2,0.6151,-0.9949358772291652,4.410687199037317,67.377000182795,3,-0.014766698940734768,0,1,narrow
mp-997088,KAgO2,0.9659,-1.021018559729165,3.982604083021713,149.23847112129258,3,-0.006841523851442695,0,1,narrow
mp-997102,KAgO2,1.1904,-1.004760868479165,3.781215411936519,157.1869570179241,3,-0.006392138937867419,0,1,medium
mp-1084785,KAlO2,2.9467,-2.843528194312499,2.489069746339283,130.8628745608826,3,-0.02172906719231188,0,1,wide
mp-1211743,KAlSe2,2.4189,-1.377478732359374,3.277088796150879,908.0266200764108,3,-0.0015170025877032753,0,1,medium
mp-10165,KAlTe2,1.7037,-0.9589357946875012,4.056666689770674,263.0227051443566,3,-0.0036458289567100365,0,1,medium
